"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CAALFM_C102570CA",68.1177536750555,-0.00128062086788397,0.0563917119901073,0.821186350292528,0.99970875222106
"CAALFM_C102580WA",37.3422282921454,0.00678886197218406,0.0571443130221134,0.087301592240452,0.99970875222106
"CAALFM_C102610WA",1207.32056788364,0.00118768921407427,0.0552512404368655,0.924660764783629,0.99970875222106
"CAALFM_C102620CA",11597.3753121005,-0.00172011198533333,0.0563426775994475,0.770940693996073,0.99970875222106
"CAALFM_C102630CA",232.252920891404,-0.00741021189192487,0.0567847617598327,0.361186754975158,0.99970875222106
"CAALFM_C102640CA",4424.83159901763,-0.00227649613757137,0.0564180334668016,0.69880253654636,0.99970875222106
"CAALFM_C102650WA",4387.97913396957,-0.00145971023270408,0.0563623966881729,0.805172831252779,0.99970875222106
"CAALFM_C102660CA",1145.61977864023,-0.00229328067859136,0.0558802552448532,0.809426426460862,0.99970875222106
"CAALFM_C102670CA",16.4651348361361,-0.000565201503988345,0.0563284470379944,0.925120579681228,0.99970875222106
"CAALFM_C102680CA",242.76323905742,0.0041299138215733,0.0565612844849133,0.498424467287677,0.99970875222106
"CAALFM_C102690CA",5.54951599868551,-0.000847348037949698,0.0566079372889611,0.756076712989545,0.99970875222106
"CAALFM_C102710WA",9520.00564247981,-0.0016270964314081,0.0564021280601168,0.772345461813764,0.99970875222106
"CAALFM_C102720WA",759.272765313814,0.00158437669440514,0.0550029273674544,0.908296479612014,0.99970875222106
"CAALFM_C102730WA",134.304634449438,0.00306168676815139,0.0560362118611548,0.737880286229273,0.99970875222106
"CAALFM_C102740CA",175.718114574916,-0.0016443503777738,0.0555745258899087,0.880283892182974,0.99970875222106
"CAALFM_C102750CA",4102.60617361664,-0.00371282698388279,0.0532799533624232,0.838782458330096,0.99970875222106
"CAALFM_C102760WA",6028.4097503566,-0.00702767174132443,0.054816410487276,0.663973596331446,0.99970875222106
"CAALFM_C102770WA",771.218245417772,-0.00597917710714077,0.0560893084048797,0.568793030979982,0.99970875222106
"CAALFM_C102780WA",2411.77790865704,0.000107892468097413,0.0563767206702568,0.990152187175601,0.99970875222106
"CAALFM_C102790WA",9183.43717112123,-0.00166845938299116,0.0564314866933931,0.756110119883527,0.99970875222106
"CAALFM_C102800WA",27.7894095467187,0.00714441505993855,0.0571675059260597,0.112817799734487,0.99970875222106
"CAALFM_C102810WA",1169.76784527479,0.00544500960062344,0.0562577105340765,0.561909466136564,0.99970875222106
"CAALFM_C102820WA",7080.10317529374,-0.00269017336488426,0.0564507884709209,0.642735200256169,0.99970875222106
"CAALFM_C102830WA",584.013948075613,0.0167548367472681,0.0549082839357816,0.4327860984094,0.99970875222106
"CAALFM_C102840WA",678.590545830544,0.0203100059384513,0.059604489851706,0.191573026395702,0.99970875222106
"CAALFM_C102850WA",1296.20298417221,0.000332027830373493,0.0561128496818219,0.969842655001061,0.99970875222106
"CAALFM_C102860CA",1534.82388369002,9.337549783693e-05,0.0556590269325618,0.995485371564657,0.99970875222106
"CAALFM_C102870WA",691.315388890205,-0.00709407687736209,0.0532271131870273,0.714724936201204,0.99970875222106
"CAALFM_C102880CA",4041.69530719676,-0.00050938303561462,0.0562573649509074,0.939915405615381,0.99970875222106
"CAALFM_C102890CA",605.681477299219,5.06204168618061e-05,0.0563338766482063,0.997530028454215,0.99970875222106
"CAALFM_C102900CA",710.667188237499,-0.00240730622221919,0.056052482486526,0.779479929322858,0.99970875222106
"CAALFM_C102910CA",362.643893650237,-0.000236960195171499,0.0562796815546272,0.970133096954387,0.99970875222106
"CAALFM_C102920WA",2268.30847836952,-0.00419314641292845,0.0521869956380307,0.834600300944045,0.99970875222106
"CAALFM_C102930CA",1220.19279790482,-0.000916354661977625,0.0562682242801538,0.888258765417765,0.99970875222106
"CAALFM_C102940CA",1006.99113318776,0.00278501989214697,0.0558801442536548,0.770953176412789,0.99970875222106
"CAALFM_C102950WA",89.8297993849162,0.00210015045459134,0.0558649125425715,0.825894417336514,0.99970875222106
"CAALFM_C102960CA",1646.36552609586,0.0170527276394414,0.0579787289889998,0.274610970557263,0.99970875222106
"CAALFM_C102970WA",6742.55870725256,0.00571762710345308,0.0528705720166434,0.747900952917646,0.99970875222106
"CAALFM_C102980WA",3491.95475777806,0.00981140210762986,0.0545228666393637,0.587011131909326,0.99970875222106
"CAALFM_C102990CA",1028.91866899045,0.00197012406014684,0.0565717635202323,0.634395675984526,0.99970875222106
"CAALFM_C103000WA",130.082559306003,-0.000302976732856328,0.0562205026061481,0.962954733477644,0.99970875222106
"CAALFM_C103010WA",43042.4115202116,-0.00172115785616142,0.0564758011921147,0.726638799618955,0.99970875222106
"CAALFM_C103020CA",76153.0365879406,-0.00177105947196087,0.0564855875557942,0.714495705370827,0.99970875222106
"CAALFM_C103030WA",53703.1922710086,-0.00609855139417882,0.0569668357875161,0.816086756525664,0.99970875222106
"CAALFM_C103040WA",501.5034546371,-0.00292652503978363,0.0552304025199406,0.812897838914035,0.99970875222106
"CAALFM_C103050WA",1018.07796370942,0.00835854447537064,0.0543934197208557,0.634978264349517,0.99970875222106
"CAALFM_C103060CA",1305.36527559228,-0.000448842244967124,0.0565713685978281,0.883671743824878,0.99970875222106
"CAALFM_C103070CA",1529.25053539136,-0.00794121103775831,0.0544282425854425,0.645023076950979,0.99970875222106
"CAALFM_C103080CA",465.901412372281,-0.010500843117039,0.0563280459114786,0.435672262469846,0.99970875222106
"CAALFM_C103090WA",78274.4050165722,0.00285590917128616,0.0565658383347251,0.781685555326456,0.99970875222106
"CAALFM_C103100WA",4885.44740836347,0.00395698367046467,0.0563762445790886,0.597041571423473,0.99970875222106
"CAALFM_C103110WA",44053.2349101095,0.00126531261947782,0.0564978590584002,0.805028750827296,0.99970875222106
"CAALFM_C103120WA",999.945651977306,0.00404967815345403,0.0565578688774725,0.504908738966466,0.99970875222106
"CAALFM_C103130CA",3240.25642699916,0.00309382880210511,0.0560832200820157,0.728807259395027,0.99970875222106
"CAALFM_C103140WA",220.175467427604,-0.000739020740626924,0.056296451938192,0.905939508857191,0.99970875222106
"CAALFM_C103150CA",1069.41985381091,0.001753735049308,0.056535639058257,0.696317843489977,0.99970875222106
"CAALFM_C103160CA",993.276259133249,-0.013920343184286,0.0566245257665271,0.379486716503215,0.99970875222106
"CAALFM_C103170CA",168.259628905991,-0.00100033204032616,0.0551763320436287,0.935410284222494,0.99970875222106
"CAALFM_C103180WA",477.707537076901,-0.00161679337281194,0.0553113761207542,0.895758411431935,0.99970875222106
"CAALFM_C103190CA",29027.5552431792,0.00198985120276993,0.0545429218819126,0.899201573216352,0.99970875222106
"CAALFM_C103200CA",1001.01634946596,0.00278753009191067,0.0535930339156552,0.875708419551873,0.99970875222106
"CAALFM_C103210CA",5783.77525562483,-0.00436634734319309,0.0531908350426628,0.810788630876899,0.99970875222106
"CAALFM_C103220CA",28910.6633197194,0.00242745615733682,0.0519929765197781,0.909262855730255,0.99970875222106
"CAALFM_C103230CA",4017.59425626407,-0.000271773430152627,0.0566013072760859,0.908552722833192,0.99970875222106
"CAALFM_C103240WA",1150.64020655673,-0.00177481353914504,0.0549641668560636,0.896710005954675,0.99970875222106
"CAALFM_C103250CA",526.381371961519,-0.000711860022702201,0.0537109433138171,0.966047676050529,0.99970875222106
"CAALFM_C103260WA",430.524808511994,-0.00644406174032623,0.0549819432255672,0.654683075546384,0.99970875222106
"CAALFM_C103270WA",196.157737071478,0.00116747200434003,0.0565246140960979,0.787742691734469,0.99970875222106
"CAALFM_C103280WA",3672.12990404833,-0.000598594198361399,0.056445985889255,0.898893010130767,0.99970875222106
"CAALFM_C103290WA",1109.44163784793,0.0046084541706925,0.0528226895773385,0.808294131635295,0.99970875222106
"CAALFM_C103300CA",2775.42933518865,-0.0033032059048013,0.0560652342924123,0.711066520073245,0.99970875222106
"CAALFM_C103310WA",2509.47029991311,0.00455764145832058,0.0535859360385072,0.801283815674993,0.99970875222106
"CAALFM_C103320CA",452.983057716908,0.000712329422831108,0.0565299892872906,0.864796237868666,0.99970875222106
"CAALFM_C103330CA",438.075460354935,0.00110604392465872,0.0562681349632699,0.873881431114316,0.99970875222106
"CAALFM_C103340CA",2696.18587339511,-0.008596000134112,0.0541837258154771,0.634077173475907,0.99970875222106
"CAALFM_C103350CA",8237.87422865028,-0.000944530232405782,0.0565745088672546,0.7722572124549,0.99970875222106
"CAALFM_C103360WA",3614.45034100262,-0.00382759925868398,0.0559621708896883,0.754747278648081,0.99970875222106
"CAALFM_C103370WA",27361.9490198194,-0.00258391738334622,0.0566278008365212,0.853535784733587,0.99970875222106
"CAALFM_C103380WA",5942.33757342325,0.00247650807817389,0.0565271633234075,0.624448212030718,0.99970875222106
"CAALFM_C103390WA",5949.66059607157,-0.00802223880746969,0.0569557218039169,0.303837854417902,0.99970875222106
"CAALFM_C103400WA",749.494144473173,0.0164359528014211,0.0573545186936795,0.321066159139645,0.99970875222106
"CAALFM_C103410WA",243.384962744074,0.000530650763546057,0.0551913387255577,0.966053977209543,0.99970875222106
"CAALFM_C103420WA",2.39406697508054,-0.00147469920593138,0.0566416153659493,0.54364299156386,0.99970875222106
"CAALFM_C103430WA",613.556776064752,0.00469590078633517,0.0560911463707379,0.630929004523574,0.99970875222106
"CAALFM_C103440CA",2849.88277544531,0.00416949280176095,0.0523692152956133,0.838722316384656,0.99970875222106
"CAALFM_C103450CA",2213.35760314991,0.00309452339550572,0.0565512500953242,0.557026614042377,0.99970875222106
"CAALFM_C103460CA",1101.22645730207,-0.00220554072308873,0.0532191680690735,0.909917699090648,0.99970875222106
"CAALFM_C103470CA",13.9593345173112,0.00216544072309229,0.0564518613351792,0.699039029609106,0.99970875222106
"CAALFM_C103480CA",1265.57353878657,0.0075929321627334,0.0552259519519559,0.610289329600257,0.99970875222106
"CAALFM_C103490WA",2757.69165093645,-0.0192470638958038,0.0595344574895016,0.173398878031139,0.99970875222106
"CAALFM_C103500WA",6521.16263214945,-0.00266200866039115,0.0551064187117645,0.830215065837616,0.99970875222106
"CAALFM_C103510CA",6528.80491570166,0.00207009498575325,0.0564820775078328,0.698038451047323,0.99970875222106
"CAALFM_C103520WA",5416.65906919588,0.00287866805425197,0.0558339625987208,0.781757252014387,0.99970875222106
"CAALFM_C103530WA",947.525483651479,0.00574058804942843,0.0550584404884266,0.694958509228379,0.99970875222106
"CAALFM_C103540CA",557.641500000278,-0.00930248483244647,0.0560982640631602,0.481046433523501,0.99970875222106
"CAALFM_C103550CA",2842.12020741149,0.00304136784633452,0.0539461289551395,0.854948210726044,0.99970875222106
"CAALFM_C103560CA",3179.06691871993,-0.000261679283755927,0.0561311544134171,0.968803550558059,0.99970875222106
"CAALFM_C103570CA",5.17049812528518,-0.00128246025961073,0.0566173211012775,0.645598128887104,0.99970875222106
"CAALFM_C103600WA",2451.59810276062,-0.00272961619299946,0.055918438229693,0.763808756433,0.99970875222106
"CAALFM_C103610CA",532.874803891539,-0.00888803782567778,0.0562951036397526,0.463570603603566,0.99970875222106
"CAALFM_C103620CA",4114.33475693685,-0.00207615789503154,0.0564995540100691,0.673156662060311,0.99970875222106
"CAALFM_C103630WA",554.229822294398,-0.00568142271166645,0.055107121697428,0.688563820951346,0.99970875222106
"CAALFM_C103640CA",779.283116438984,-0.00333665322038623,0.0556812673110723,0.759976282603152,0.99970875222106
"CAALFM_C103650CA",2483.90958731239,-0.00150080722800815,0.0564690421024387,0.760600839371028,0.99970875222106
"CAALFM_C103660WA",210.582817104823,0.00495946141786807,0.0567086861285284,0.380755157541318,0.99970875222106
"CAALFM_C103670CA",1645.15680250968,0.0019666291616497,0.0551463549398375,0.89029144847371,0.99970875222106
"CAALFM_C103680WA",3598.3991570126,0.00775644584409797,0.0566864455086856,0.386231052448089,0.99970875222106
"CAALFM_C103690WA",2014.84673733693,0.00922596742928916,0.0559474020912286,0.488310435691007,0.99970875222106
"CAALFM_C103710CA",1725.97249215469,0.0136241744905667,0.0562934787485282,0.409238784158406,0.99970875222106
"CAALFM_C103720CA",966.604707968633,0.00116098672554842,0.0563089986323445,0.863321792739124,0.99970875222106
"CAALFM_C103730CA",2421.6339527088,0.000261939570034128,0.056100701615949,0.982811144773175,0.99970875222106
"CAALFM_C103740WA",654.054961383321,0.00517223530518734,0.0559417456923198,0.632601155938035,0.99970875222106
"CAALFM_C103750WA",445.901631643295,0.00245826911891516,0.0562599927452742,0.740709858262747,0.99970875222106
"CAALFM_C103760CA",1706.85432418333,-0.00120248954345629,0.0551741228189638,0.922001059890118,0.99970875222106
"CAALFM_C103770WA",1042.43744395678,0.0264638113810106,0.0565440849310755,0.299838673642486,0.99970875222106
"CAALFM_C103780CA",6446.10310028023,-0.00243836747653621,0.0562735998788717,0.731238782256155,0.99970875222106
"CAALFM_C103790CA",6923.08978395684,-0.000120503407249384,0.0566033426131018,0.950971089219172,0.99970875222106
"CAALFM_C103800WA",293.581634449858,-0.00152166100295037,0.0565240843536618,0.72494973448765,0.99970875222106
"CAALFM_C103810CA",288.033448931859,-0.000745148364735126,0.0550418882482244,0.955607527484964,0.99970875222106
"CAALFM_C103820WA",1509.77764154249,0.00331239214885576,0.0566074477109525,0.493984945074757,0.99970875222106
"CAALFM_C103830CA",860.415808034023,-0.00035840385894265,0.0564716165462518,0.933481525564755,0.99970875222106
"CAALFM_C103840WA",279.259698251427,0.00104868154958952,0.0563542052482592,0.865607440988907,0.99970875222106
"CAALFM_C103860CA",1363.5479248038,0.00538939681949318,0.0557983213653854,0.644063764733227,0.99970875222106
"CAALFM_C103870CA",53.1693613366037,0.00162305145911749,0.0564726317967735,0.750865676481401,0.99970875222106
"CAALFM_C103890WA",12.9340172608564,0.00137995460966655,0.0566189148914932,0.631948440239233,0.99970875222106
"CAALFM_C103900WA",128.838406472337,0.00123856288805637,0.056142131660836,0.876374732095482,0.99970875222106
"CAALFM_C103910CA",287.643832702925,-0.00338769883580404,0.0543545679443857,0.827347981512428,0.99970875222106
"CAALFM_C103920CA",173.753713343052,0.00946517070573673,0.055626456993696,0.526967421106092,0.99970875222106
"CAALFM_C103930WA",550.427197266273,0.00175747452649817,0.0562530891124061,0.807520039563423,0.99970875222106
"CAALFM_C103940WA",3770.0240217837,-0.000923192710367612,0.0564638525798794,0.844759069241854,0.99970875222106
"CAALFM_C103950CA",170.733835472928,-0.00780188371846927,0.056687938684146,0.394713494587206,0.99970875222106
"CAALFM_C103960CA",333.519563044461,0.0093934381709853,0.055309376985482,0.581801072660759,0.99970875222106
"CAALFM_C103980WA",122.730950614273,-0.00243830417932597,0.055617934509616,0.823735072750253,0.99970875222106
"CAALFM_C103990WA",476.433084178951,-0.00153976849074755,0.0558655038540911,0.869154578798305,0.99970875222106
"CAALFM_C104000CA",919.237641788019,0.0107717976785839,0.0550860757814317,0.535418521025324,0.99970875222106
"CAALFM_C104030WA",1166.60511607223,0.00402237017368239,0.0558736065094238,0.701793320105555,0.99970875222106
"CAALFM_C104040CA",1712.00157950031,-0.000509485802740549,0.0565856045446421,0.859336910865199,0.99970875222106
"CAALFM_C104060WA",12.270957002068,0.000839849953406946,0.0564203357639583,0.877040522946729,0.99970875222106
"CAALFM_C104070CA",304.733657906683,-0.00233888507533273,0.0552917440321701,0.848867304234051,0.99970875222106
"CAALFM_C104080WA",186.501045271045,-0.00296948381010812,0.0556057287123308,0.789733452225259,0.99970875222106
"CAALFM_C104090CA",284.373365329636,0.0212062482984422,0.0599005118827998,0.182870736824802,0.99970875222106
"CAALFM_C104100CA",30271.0179277519,0.00268601444392592,0.0533634789850026,0.73050790888649,0.99970875222106
"CAALFM_C104110WA",150.101013081807,-0.000764707571442443,0.0560501846383031,0.9254924151084,0.99970875222106
"CAALFM_C104120CA",415.356469301703,0.000123513334346579,0.0563059531125437,0.988091977677392,0.99970875222106
"CAALFM_C104130WA",2549.07907059655,-0.000192678132169364,0.0565651745242856,0.945424225083899,0.99970875222106
"CAALFM_C104150CA",140.567189445956,0.00212115704936922,0.0560004185161294,0.813814664516054,0.99970875222106
"CAALFM_C104160CA",192.549765578741,0.00291770630594968,0.0547938624210583,0.830908097975169,0.99970875222106
"CAALFM_C104170CA",27101.4581988065,-0.00484443442975231,0.0555966832719818,0.700908061804233,0.99970875222106
"CAALFM_C104180WA",21291.5589858042,-0.00628871052326975,0.0544086904696627,0.68093592833733,0.99970875222106
"CAALFM_C104190CA",690.627848156946,-0.032716132486494,0.0638293146114042,0.154552524998977,0.99970875222106
"CAALFM_C104200CA",1802.47865499279,0.00452030972782597,0.055907915840326,0.672722251522645,0.99970875222106
"CAALFM_C104210CA",4378.81932720831,-0.0138660313399382,0.0537470016256212,0.518361327969124,0.99970875222106
